customerID,call_date,issue_type,resolution_time,resolved
8780-RSYYU,9/15/2022,Technical,21,No
8780-RSYYU,12/6/2022,Billing,14,Yes
8780-RSYYU,6/16/2022,Contract,56,No
8780-RSYYU,1/14/2022,Contract,29,Yes
3751-KTZEL,3/19/2022,Other,46,No
1666-JZPZT,12/31/2022,Contract,46,No
1666-JZPZT,8/23/2022,Technical,58,No
1666-JZPZT,8/31/2022,Billing,15,Yes
1666-JZPZT,7/2/2022,Other,37,Yes
7982-VCELR,1/12/2022,Billing,25,No
4032-RMHCI,5/21/2022,Billing,7,Yes
4032-RMHCI,6/5/2022,Technical,6,Yes
4032-RMHCI,2/10/2022,Other,5,No
4032-RMHCI,1/27/2022,Other,51,Yes
4032-RMHCI,3/5/2022,Contract,11,Yes
7026-YMSBE,10/4/2022,Technical,9,Yes
0623-EJQEG,8/17/2022,Technical,10,No
0623-EJQEG,5/31/2022,Contract,55,No
0623-EJQEG,5/17/2022,Other,24,No
0623-EJQEG,10/6/2022,Technical,7,No
0623-EJQEG,4/29/2022,Technical,19,Yes
5457-COLHT,9/21/2022,Billing,32,Yes
5457-COLHT,6/6/2022,Other,28,Yes
5457-COLHT,10/21/2022,Contract,30,No
5457-COLHT,11/13/2022,Billing,15,No
5457-COLHT,9/21/2022,Contract,14,No
7558-IMLMT,2/15/2022,Other,10,No
7558-IMLMT,6/29/2022,Billing,18,Yes
7558-IMLMT,9/29/2022,Other,23,Yes
7558-IMLMT,8/17/2022,Technical,34,No
7558-IMLMT,1/5/2022,Other,58,No
7530-HDYDS,8/23/2022,Technical,58,No
7530-HDYDS,5/16/2022,Billing,36,Yes
7530-HDYDS,7/31/2022,Billing,27,Yes
0947-IDHRQ,5/29/2022,Billing,33,No
0947-IDHRQ,6/22/2022,Other,52,No
0375-HVGXO,2/12/2022,Other,50,Yes
5397-TUPSH,1/6/2022,Billing,22,No
1493-AMTIE,2/19/2022,Technical,25,Yes
1493-AMTIE,6/16/2022,Other,39,No
1493-AMTIE,11/1/2022,Contract,44,No
8627-ZYGSZ,11/30/2022,Contract,29,Yes
8627-ZYGSZ,10/30/2022,Contract,43,Yes
8627-ZYGSZ,8/25/2022,Billing,30,Yes
8627-ZYGSZ,11/30/2022,Contract,48,Yes
7602-MVRMB,1/28/2022,Billing,23,No
7602-MVRMB,5/24/2022,Billing,20,Yes
7602-MVRMB,7/25/2022,Other,26,Yes
7602-MVRMB,4/8/2022,Other,17,No
7602-MVRMB,10/7/2022,Contract,34,Yes
5791-KAJFD,10/27/2022,Billing,5,Yes
5791-KAJFD,6/15/2022,Contract,46,No
5791-KAJFD,12/28/2022,Billing,23,No
5791-KAJFD,10/1/2022,Other,43,No
7319-VENRZ,4/12/2022,Other,17,Yes
4884-ZTHVF,10/4/2022,Contract,8,No
4884-ZTHVF,11/26/2022,Technical,11,No
6016-NXBNJ,3/15/2022,Technical,5,No
6016-NXBNJ,7/1/2022,Billing,22,Yes
6016-NXBNJ,9/2/2022,Other,33,No
2455-USLMV,7/1/2022,Billing,50,No
2455-USLMV,8/26/2022,Other,21,No
2455-USLMV,6/3/2022,Technical,29,Yes
2455-USLMV,12/30/2022,Billing,35,Yes
2455-USLMV,7/11/2022,Other,33,No
8631-XVRZL,9/22/2022,Other,27,Yes
8631-XVRZL,8/3/2022,Contract,34,No
8996-ZROXE,11/11/2022,Technical,41,Yes
7133-VBDCG,12/11/2022,Billing,18,Yes
7133-VBDCG,10/10/2022,Billing,34,No
7133-VBDCG,12/28/2022,Contract,43,No
7133-VBDCG,9/16/2022,Billing,55,No
2075-RMJIK,11/29/2022,Contract,35,Yes
2075-RMJIK,11/29/2022,Technical,55,Yes
8651-ENBZX,2/25/2022,Contract,18,Yes
8651-ENBZX,11/17/2022,Other,56,Yes
8651-ENBZX,10/9/2022,Other,38,No
8651-ENBZX,9/6/2022,Technical,33,No
8651-ENBZX,7/30/2022,Contract,30,Yes
9206-GVPEQ,10/18/2022,Contract,5,Yes
9206-GVPEQ,11/2/2022,Billing,48,No
9206-GVPEQ,6/8/2022,Billing,57,Yes
9206-GVPEQ,5/5/2022,Billing,11,Yes
7410-OIEDU,3/9/2022,Billing,40,No
7410-OIEDU,4/14/2022,Contract,58,No
7410-OIEDU,6/25/2022,Other,30,Yes
7410-OIEDU,10/19/2022,Technical,7,No
3970-XGJDU,8/29/2022,Other,32,No
3970-XGJDU,1/8/2022,Contract,38,No
3970-XGJDU,4/17/2022,Contract,27,Yes
3970-XGJDU,8/24/2022,Contract,31,No
3970-XGJDU,12/6/2022,Other,31,No
6791-YBNAK,1/30/2022,Contract,38,Yes
6791-YBNAK,8/5/2022,Contract,34,Yes
6791-YBNAK,5/20/2022,Contract,49,No
6791-YBNAK,6/16/2022,Technical,26,Yes
6791-YBNAK,1/2/2022,Other,52,No
1087-GRUYI,3/11/2022,Billing,17,Yes
1087-GRUYI,2/8/2022,Technical,44,No
1087-GRUYI,6/28/2022,Contract,43,No
1087-GRUYI,9/17/2022,Technical,45,Yes
4104-PVRPS,1/6/2022,Other,26,Yes
4104-PVRPS,11/8/2022,Billing,56,Yes
4104-PVRPS,6/14/2022,Contract,54,No
3871-IKPYH,1/16/2022,Technical,30,No
3871-IKPYH,2/24/2022,Billing,43,Yes
3871-IKPYH,4/2/2022,Technical,34,No
7030-NJVDP,7/12/2022,Technical,16,No
9780-FKVVF,10/2/2022,Technical,41,No
9780-FKVVF,5/29/2022,Contract,7,Yes
2081-VEYEH,7/1/2022,Technical,43,Yes
2081-VEYEH,6/7/2022,Other,23,No
2081-VEYEH,12/20/2022,Technical,57,Yes
2081-VEYEH,8/10/2022,Contract,16,No
3750-CKVKH,3/2/2022,Technical,15,Yes
3750-CKVKH,11/25/2022,Other,49,Yes
3750-CKVKH,2/17/2022,Technical,37,No
3750-CKVKH,8/22/2022,Technical,56,Yes
3750-CKVKH,6/15/2022,Contract,21,Yes
0562-HKHML,11/20/2022,Contract,18,No
0562-HKHML,5/20/2022,Other,16,Yes
0562-HKHML,2/19/2022,Technical,9,No
5076-YVXCM,11/12/2022,Contract,24,Yes
5619-PTMIK,12/10/2022,Technical,10,Yes
5619-PTMIK,4/6/2022,Technical,24,No
5619-PTMIK,3/11/2022,Technical,32,Yes
9558-IHEZX,1/1/2022,Billing,24,No
9558-IHEZX,4/16/2022,Billing,38,Yes
4018-PPNDW,11/14/2022,Technical,46,No
4018-PPNDW,10/3/2022,Other,19,No
4018-PPNDW,3/31/2022,Contract,17,No
4018-PPNDW,10/29/2022,Contract,56,Yes
4018-PPNDW,5/1/2022,Other,23,No
4231-LZUYM,2/19/2022,Other,26,Yes
4671-LXRDQ,2/25/2022,Other,16,Yes
4671-LXRDQ,12/10/2022,Contract,16,No
4671-LXRDQ,3/16/2022,Billing,29,Yes
4671-LXRDQ,3/21/2022,Other,7,No
4671-LXRDQ,3/22/2022,Other,11,Yes
8812-ZRHFP,4/29/2022,Contract,26,Yes
8812-ZRHFP,7/26/2022,Contract,17,No
8812-ZRHFP,8/16/2022,Other,50,No
8812-ZRHFP,4/12/2022,Other,44,No
8812-ZRHFP,2/22/2022,Billing,51,No
0235-KGSLC,5/9/2022,Contract,42,Yes
0235-KGSLC,10/27/2022,Contract,24,Yes
0058-EVZWM,4/3/2022,Other,39,No
0058-EVZWM,2/13/2022,Other,51,Yes
0058-EVZWM,4/21/2022,Billing,53,No
0058-EVZWM,7/11/2022,Billing,18,Yes
4458-KVRBJ,1/24/2022,Contract,59,Yes
4458-KVRBJ,1/8/2022,Other,7,Yes
4458-KVRBJ,9/5/2022,Contract,34,No
4312-GVYNH,4/4/2022,Technical,8,No
4361-JEIVL,1/8/2022,Technical,27,Yes
4361-JEIVL,8/17/2022,Contract,42,No
4361-JEIVL,7/6/2022,Technical,12,No
4361-JEIVL,7/9/2022,Technical,45,Yes
8099-MZPUJ,5/31/2022,Billing,36,Yes
8099-MZPUJ,8/4/2022,Contract,27,Yes
8099-MZPUJ,1/31/2022,Contract,38,Yes
8099-MZPUJ,2/6/2022,Other,55,No
8099-MZPUJ,1/11/2022,Contract,14,Yes
4903-CNOZC,1/26/2022,Technical,54,Yes
3556-BVQGL,8/28/2022,Other,19,Yes
9540-JYROE,2/22/2022,Other,39,No
9540-JYROE,12/25/2022,Billing,17,Yes
9540-JYROE,7/6/2022,Other,26,No
0428-AXXLJ,8/3/2022,Billing,30,No
0428-AXXLJ,2/1/2022,Technical,47,No
3079-BCHLN,12/31/2022,Technical,25,No
3079-BCHLN,11/8/2022,Billing,25,No
3079-BCHLN,4/21/2022,Technical,25,No
2828-SLQPF,6/13/2022,Contract,31,No
2828-SLQPF,3/5/2022,Technical,60,Yes
2828-SLQPF,11/5/2022,Technical,56,No
2828-SLQPF,2/19/2022,Contract,21,Yes
2828-SLQPF,2/10/2022,Contract,18,Yes
8992-CEUEN,11/6/2022,Contract,20,Yes
8992-CEUEN,5/30/2022,Technical,13,Yes
5174-ITUMV,11/2/2022,Contract,25,No
5174-ITUMV,8/10/2022,Billing,28,No
5174-ITUMV,9/14/2022,Other,16,Yes
6857-VWJDT,10/24/2022,Other,60,No
6892-BOGQE,12/20/2022,Technical,28,Yes
6892-BOGQE,1/1/2022,Contract,44,Yes
6892-BOGQE,11/1/2022,Technical,20,Yes
6892-BOGQE,7/25/2022,Technical,10,Yes
1309-BXVOQ,3/22/2022,Technical,55,Yes
1309-BXVOQ,6/9/2022,Other,40,Yes
1309-BXVOQ,8/22/2022,Other,5,No
1309-BXVOQ,1/19/2022,Billing,53,Yes
7010-BRBUU,12/12/2022,Other,54,Yes
7010-BRBUU,3/3/2022,Technical,14,Yes
7010-BRBUU,7/19/2022,Technical,21,Yes
7010-BRBUU,1/23/2022,Contract,48,No
7878-JGDKK,4/27/2022,Contract,16,No
7878-JGDKK,5/18/2022,Contract,8,No
7878-JGDKK,5/20/2022,Contract,14,Yes
7878-JGDKK,11/25/2022,Billing,51,No
7878-JGDKK,6/19/2022,Other,37,Yes
7203-OYKCT,1/9/2022,Billing,44,Yes
1708-PBBOA,7/14/2022,Technical,40,No
1708-PBBOA,1/1/2023,Other,21,Yes
1708-PBBOA,7/31/2022,Contract,7,Yes
4929-ROART,8/16/2022,Other,36,No
4929-ROART,3/1/2022,Contract,14,Yes
4929-ROART,7/27/2022,Contract,19,No
4929-ROART,3/7/2022,Billing,19,Yes
1150-FTQGN,4/3/2022,Billing,33,No
1150-FTQGN,11/18/2022,Technical,43,Yes
1150-FTQGN,3/26/2022,Other,21,No
1150-FTQGN,8/3/2022,Billing,21,Yes
1150-FTQGN,7/2/2022,Other,26,Yes
6180-YBIQI,12/1/2022,Technical,19,Yes
3452-GWUIN,4/23/2022,Contract,42,Yes
3452-GWUIN,4/5/2022,Technical,32,Yes
3452-GWUIN,7/4/2022,Technical,27,Yes
3452-GWUIN,1/5/2022,Technical,39,Yes
9906-NHHVC,3/8/2022,Contract,39,Yes
9906-NHHVC,9/12/2022,Contract,52,No
9906-NHHVC,4/22/2022,Technical,58,Yes
9906-NHHVC,3/25/2022,Billing,47,No
9906-NHHVC,4/18/2022,Billing,9,No
1159-WFSGR,2/4/2022,Technical,53,No
6096-EGVTU,7/28/2022,Other,15,No
6096-EGVTU,3/27/2022,Other,10,Yes
7973-DZRKH,7/28/2022,Contract,32,No
7973-DZRKH,11/28/2022,Technical,52,Yes
8707-RMEZH,12/2/2022,Technical,56,No
6896-SRVYQ,1/29/2022,Billing,24,No
6896-SRVYQ,4/10/2022,Technical,57,No
6896-SRVYQ,2/20/2022,Technical,32,Yes
6896-SRVYQ,1/18/2022,Other,19,Yes
6896-SRVYQ,8/8/2022,Technical,58,Yes
7073-QETQY,5/27/2022,Technical,42,Yes
1833-VGRUM,10/16/2022,Technical,58,Yes
1833-VGRUM,7/7/2022,Technical,33,Yes
1833-VGRUM,1/23/2022,Other,18,Yes
1833-VGRUM,9/11/2022,Technical,18,No
2480-SQIOB,3/17/2022,Other,52,Yes
2480-SQIOB,7/16/2022,Other,5,Yes
2480-SQIOB,12/24/2022,Other,32,No
2480-SQIOB,10/1/2022,Technical,60,No
2480-SQIOB,7/17/2022,Other,46,Yes
4376-KFVRS,11/22/2022,Billing,50,Yes
4376-KFVRS,4/2/2022,Technical,45,No
4376-KFVRS,9/6/2022,Other,47,No
2946-KIQSP,9/26/2022,Billing,57,Yes
2946-KIQSP,6/20/2022,Contract,23,No
2946-KIQSP,6/22/2022,Other,24,No
2946-KIQSP,10/10/2022,Technical,48,No
2946-KIQSP,5/27/2022,Other,16,No
7247-XOZPB,4/14/2022,Technical,46,Yes
6023-GSSXW,2/22/2022,Contract,42,Yes
6023-GSSXW,10/9/2022,Other,10,Yes
6339-TBELP,11/16/2022,Other,40,No
7219-TLZHO,7/16/2022,Contract,50,Yes
7243-LCGGZ,7/25/2022,Technical,53,Yes
7243-LCGGZ,5/11/2022,Contract,5,No
7243-LCGGZ,6/9/2022,Billing,28,No
2386-LAHRK,12/30/2022,Technical,7,No
2386-LAHRK,2/16/2022,Technical,23,Yes
2386-LAHRK,1/18/2022,Other,13,Yes
0254-FNMCI,7/30/2022,Contract,43,No
4404-HIBDJ,11/15/2022,Contract,52,No
4404-HIBDJ,3/3/2022,Contract,53,No
4404-HIBDJ,9/30/2022,Contract,52,Yes
4404-HIBDJ,4/27/2022,Technical,14,No
4404-HIBDJ,12/29/2022,Technical,28,No
4879-GZLFH,2/12/2022,Technical,9,Yes
4879-GZLFH,12/17/2022,Technical,47,No
2834-JKOOW,12/8/2022,Billing,42,No
3258-ZKPAI,5/8/2022,Billing,34,No
5527-ACHSO,4/3/2022,Technical,51,Yes
5527-ACHSO,4/4/2022,Contract,46,No
5527-ACHSO,6/27/2022,Technical,18,No
5527-ACHSO,11/17/2022,Billing,27,No
5527-ACHSO,4/28/2022,Contract,54,No
4626-GYCZP,7/5/2022,Billing,35,Yes
4626-GYCZP,6/26/2022,Contract,16,Yes
4626-GYCZP,7/5/2022,Contract,42,Yes
8071-SBTRN,8/15/2022,Contract,10,No
8071-SBTRN,4/24/2022,Technical,56,Yes
8071-SBTRN,11/14/2022,Technical,18,Yes
3936-QQFLL,11/1/2022,Technical,44,No
3936-QQFLL,12/12/2022,Other,46,No
3936-QQFLL,9/25/2022,Technical,43,Yes
7657-DYEPJ,9/3/2022,Technical,58,Yes
7657-DYEPJ,5/23/2022,Technical,57,No
7657-DYEPJ,7/29/2022,Billing,7,Yes
7657-DYEPJ,3/9/2022,Billing,11,No
7657-DYEPJ,11/22/2022,Contract,59,Yes
5729-KLZAR,1/26/2022,Other,6,No
5729-KLZAR,11/27/2022,Technical,54,Yes
7427-AUFPY,10/28/2022,Contract,40,No
7427-AUFPY,9/30/2022,Billing,52,No
7427-AUFPY,9/21/2022,Billing,22,No
7427-AUFPY,1/8/2022,Contract,42,Yes
9073-ZZIAY,8/10/2022,Billing,5,Yes
9073-ZZIAY,9/7/2022,Technical,34,No
9073-ZZIAY,9/11/2022,Billing,9,No
9073-ZZIAY,5/19/2022,Technical,46,Yes
9073-ZZIAY,9/29/2022,Contract,35,Yes
3096-JRDSO,12/8/2022,Billing,57,Yes
3096-JRDSO,6/5/2022,Billing,39,Yes
9327-QSDED,8/10/2022,Contract,26,Yes
0602-DDUML,1/24/2022,Other,39,Yes
8224-UAXBZ,7/10/2022,Other,45,Yes
6242-MBHPK,3/1/2022,Other,50,Yes
6242-MBHPK,12/6/2022,Technical,17,No
0716-BQNDX,9/20/2022,Other,33,Yes
0716-BQNDX,8/9/2022,Other,22,No
0716-BQNDX,9/22/2022,Contract,27,No
0716-BQNDX,11/1/2022,Other,35,No
4291-HPAXL,10/23/2022,Billing,32,No
4291-HPAXL,8/3/2022,Technical,38,No
4957-TREIR,12/15/2022,Billing,51,No
4957-TREIR,8/31/2022,Technical,24,No
4957-TREIR,7/14/2022,Other,30,Yes
4957-TREIR,6/8/2022,Other,35,No
2251-PYLPB,1/1/2023,Technical,37,No
2251-PYLPB,4/5/2022,Billing,29,Yes
2251-PYLPB,8/25/2022,Other,38,Yes
2251-PYLPB,8/18/2022,Technical,51,No
2251-PYLPB,11/19/2022,Billing,10,Yes
4433-JCGCG,5/17/2022,Billing,48,No
4433-JCGCG,8/19/2022,Contract,44,Yes
4433-JCGCG,8/30/2022,Other,48,Yes
9708-KFDBY,4/11/2022,Other,16,No
9708-KFDBY,10/22/2022,Technical,29,Yes
1448-PWKYE,8/20/2022,Billing,48,Yes
1448-PWKYE,6/13/2022,Billing,28,No
3771-PZOBW,12/7/2022,Technical,9,No
3771-PZOBW,10/25/2022,Other,49,Yes
3771-PZOBW,2/17/2022,Contract,7,No
3771-PZOBW,8/21/2022,Other,51,Yes
3771-PZOBW,3/31/2022,Billing,59,No
1569-TTNYJ,8/3/2022,Technical,12,No
1569-TTNYJ,12/25/2022,Other,55,Yes
1569-TTNYJ,12/12/2022,Other,26,No
5889-LFOLL,7/13/2022,Contract,8,Yes
5889-LFOLL,8/27/2022,Contract,29,No
5889-LFOLL,8/19/2022,Technical,6,Yes
5889-LFOLL,8/21/2022,Other,5,Yes
5889-LFOLL,1/15/2022,Other,26,No
8007-YYPWD,11/11/2022,Contract,15,Yes
8007-YYPWD,8/3/2022,Contract,59,No
1684-FLBGS,6/16/2022,Other,18,No
1684-FLBGS,11/10/2022,Other,12,Yes
1684-FLBGS,11/8/2022,Billing,18,No
1684-FLBGS,1/2/2022,Other,25,Yes
2077-DDHJK,7/29/2022,Other,28,Yes
2077-DDHJK,7/25/2022,Billing,36,No
2077-DDHJK,7/2/2022,Contract,20,No
2077-DDHJK,6/2/2022,Billing,11,No
9537-VHDTA,4/6/2022,Contract,34,Yes
9537-VHDTA,5/6/2022,Billing,27,Yes
9537-VHDTA,10/22/2022,Billing,22,Yes
6900-RBKER,11/23/2022,Other,42,Yes
6900-RBKER,9/5/2022,Technical,35,No
6900-RBKER,12/17/2022,Billing,10,Yes
6900-RBKER,11/12/2022,Other,50,Yes
6900-RBKER,2/14/2022,Contract,7,No
0567-GGCAC,5/20/2022,Contract,16,No
0567-GGCAC,5/2/2022,Technical,6,Yes
0567-GGCAC,1/30/2022,Contract,10,Yes
0567-GGCAC,3/17/2022,Contract,36,Yes
3638-DIMPH,1/10/2022,Other,42,No
9513-DXHDA,7/15/2022,Technical,45,Yes
9513-DXHDA,7/9/2022,Contract,32,Yes
8338-QIUNR,10/21/2022,Billing,22,Yes
8338-QIUNR,5/3/2022,Technical,15,Yes
8338-QIUNR,4/21/2022,Contract,28,No
5406-KGRMX,3/27/2022,Billing,20,No
5406-KGRMX,8/22/2022,Contract,14,Yes
5406-KGRMX,4/7/2022,Technical,55,No
5406-KGRMX,9/12/2022,Other,6,Yes
5406-KGRMX,11/11/2022,Contract,40,Yes
5016-LIPDW,9/18/2022,Technical,42,No
5016-LIPDW,11/13/2022,Billing,9,No
5016-LIPDW,4/8/2022,Other,20,No
4947-DSMXK,2/1/2022,Other,39,Yes
4947-DSMXK,6/5/2022,Other,42,Yes
4947-DSMXK,5/30/2022,Technical,15,Yes
4947-DSMXK,11/6/2022,Technical,56,Yes
4947-DSMXK,6/30/2022,Other,32,Yes
6124-ACRHJ,12/20/2022,Contract,15,Yes
6124-ACRHJ,1/20/2022,Billing,19,Yes
8659-IOOPU,10/18/2022,Contract,11,No
8659-IOOPU,1/6/2022,Contract,33,No
8659-IOOPU,5/5/2022,Technical,13,Yes
6229-UOLQL,10/8/2022,Technical,54,No
6229-UOLQL,12/9/2022,Technical,16,No
6229-UOLQL,3/1/2022,Technical,9,No
9174-IHETN,2/27/2022,Contract,52,No
9174-IHETN,1/31/2022,Billing,53,Yes
1386-ZIKUV,12/9/2022,Contract,16,No
1386-ZIKUV,9/29/2022,Billing,26,Yes
1386-ZIKUV,1/21/2022,Other,45,No
4526-ZJJTM,11/13/2022,Contract,49,No
4526-ZJJTM,2/13/2022,Billing,58,No
4526-ZJJTM,4/10/2022,Billing,17,No
4526-ZJJTM,10/8/2022,Billing,33,Yes
8930-XOTDP,6/13/2022,Contract,38,Yes
8930-XOTDP,11/16/2022,Contract,18,No
8930-XOTDP,7/29/2022,Other,24,No
5485-WUYWF,9/13/2022,Other,53,No
5485-WUYWF,10/20/2022,Other,43,Yes
5485-WUYWF,11/9/2022,Contract,42,No
5044-LRQAQ,8/6/2022,Technical,21,Yes
5044-LRQAQ,5/21/2022,Technical,23,Yes
5044-LRQAQ,11/10/2022,Billing,49,Yes
8263-JQAIK,2/19/2022,Other,54,Yes
7244-QWYHG,1/22/2022,Contract,46,No
7244-QWYHG,9/19/2022,Billing,15,No
7244-QWYHG,8/5/2022,Technical,16,No
2690-DVRVK,5/18/2022,Contract,17,Yes
2690-DVRVK,9/6/2022,Technical,40,Yes
2690-DVRVK,11/9/2022,Billing,38,No
2690-DVRVK,6/6/2022,Other,11,No
2690-DVRVK,7/4/2022,Other,23,No
3457-PQBYH,5/27/2022,Billing,50,No
3457-PQBYH,7/9/2022,Other,30,No
3457-PQBYH,10/25/2022,Technical,5,No
3551-HUAZH,5/26/2022,Contract,13,No
3551-HUAZH,12/22/2022,Billing,55,No
3551-HUAZH,10/13/2022,Contract,25,No
3551-HUAZH,6/9/2022,Other,20,No
7016-BPGEU,9/16/2022,Billing,33,No
9286-BHDQG,4/8/2022,Billing,49,Yes
9286-BHDQG,11/9/2022,Technical,21,Yes
9286-BHDQG,11/26/2022,Technical,42,No
4625-LAMOB,2/17/2022,Contract,5,No
0384-RVBPI,12/31/2022,Contract,39,No
0384-RVBPI,8/27/2022,Billing,40,Yes
0384-RVBPI,10/30/2022,Contract,59,Yes
4627-MIHJH,6/5/2022,Billing,51,Yes
5245-VDBUR,8/20/2022,Other,52,Yes
9026-RNUJS,1/3/2022,Contract,13,Yes
9518-XXBXE,8/22/2022,Other,34,No
9518-XXBXE,2/24/2022,Other,31,Yes
9518-XXBXE,3/23/2022,Other,59,Yes
7339-POGZN,11/15/2022,Other,36,No
7339-POGZN,1/4/2022,Other,52,No
5153-LXKDT,4/19/2022,Other,54,Yes
5153-LXKDT,11/4/2022,Other,24,No
5153-LXKDT,5/16/2022,Other,6,Yes
5153-LXKDT,2/27/2022,Contract,14,No
4274-DRSQT,6/15/2022,Billing,26,Yes
4274-DRSQT,2/5/2022,Billing,35,Yes
4274-DRSQT,12/23/2022,Billing,36,No
7717-BICXI,10/25/2022,Contract,28,Yes
7717-BICXI,1/20/2022,Contract,13,Yes
7717-BICXI,3/10/2022,Billing,22,Yes
7717-BICXI,4/22/2022,Contract,11,Yes
6360-SVNWV,8/14/2022,Other,13,Yes
6360-SVNWV,4/1/2022,Billing,5,No
6360-SVNWV,4/12/2022,Technical,44,Yes
6360-SVNWV,7/5/2022,Billing,42,No
5995-LFTLE,2/27/2022,Contract,12,Yes
0940-OUQEC,8/29/2022,Technical,6,Yes
0940-OUQEC,9/26/2022,Contract,29,Yes
0940-OUQEC,12/23/2022,Contract,15,Yes
4550-EVXNY,5/24/2022,Contract,29,Yes
4550-EVXNY,2/24/2022,Other,42,Yes
4550-EVXNY,10/23/2022,Billing,28,Yes
4550-EVXNY,5/25/2022,Contract,21,No
4550-EVXNY,12/19/2022,Billing,23,Yes
2507-QZPQS,4/2/2022,Contract,27,Yes
0258-NOKBL,8/3/2022,Billing,50,Yes
1084-MNSMJ,8/14/2022,Billing,40,Yes
1084-MNSMJ,9/21/2022,Other,33,Yes
1084-MNSMJ,11/22/2022,Other,38,Yes
1084-MNSMJ,6/23/2022,Billing,56,Yes
1084-MNSMJ,11/24/2022,Contract,46,No
7909-FIOIY,5/6/2022,Billing,46,Yes
7909-FIOIY,5/12/2022,Technical,35,Yes
7909-FIOIY,12/23/2022,Other,16,No
5495-GPSRW,8/17/2022,Technical,56,No
5495-GPSRW,6/23/2022,Other,23,No
5495-GPSRW,6/19/2022,Other,59,Yes
5495-GPSRW,9/20/2022,Billing,21,No
5495-GPSRW,11/30/2022,Billing,33,No
9054-FOWNV,8/13/2022,Billing,26,Yes
9054-FOWNV,4/27/2022,Technical,54,No
3261-CQXOL,5/8/2022,Billing,10,Yes
3261-CQXOL,9/3/2022,Technical,34,No
3261-CQXOL,11/19/2022,Other,45,No
3261-CQXOL,9/21/2022,Contract,35,No
0746-JTRFU,10/20/2022,Technical,29,No
0746-JTRFU,6/18/2022,Other,26,No
7299-GNVPL,10/24/2022,Billing,39,Yes
7299-GNVPL,8/20/2022,Technical,40,No
7299-GNVPL,10/31/2022,Billing,26,No
7299-GNVPL,11/28/2022,Other,48,Yes
1057-FOGLZ,2/22/2022,Contract,6,No
1057-FOGLZ,7/7/2022,Other,57,No
1057-FOGLZ,9/19/2022,Contract,10,No
1057-FOGLZ,3/25/2022,Technical,42,Yes
1057-FOGLZ,7/6/2022,Contract,48,No
8838-GPHZP,10/20/2022,Technical,6,Yes
4957-SREEC,12/1/2022,Technical,29,No
4957-SREEC,1/25/2022,Billing,10,No
8166-ZZTFS,7/18/2022,Other,10,No
8166-ZZTFS,1/16/2022,Billing,30,No
5392-AKEMH,9/30/2022,Billing,5,No
5392-AKEMH,3/3/2022,Other,6,Yes
5392-AKEMH,3/16/2022,Technical,20,Yes
5392-AKEMH,3/29/2022,Contract,26,Yes
5469-CTCWN,3/18/2022,Other,60,No
3058-WQDRE,5/3/2022,Technical,31,Yes
3058-WQDRE,9/22/2022,Contract,10,Yes
3058-WQDRE,12/21/2022,Other,10,No
4011-ARPHK,5/18/2022,Other,16,No
4011-ARPHK,7/9/2022,Other,21,Yes
2393-DIVAI,12/25/2022,Technical,27,No
6369-MCAKO,8/27/2022,Technical,18,Yes
6369-MCAKO,1/25/2022,Contract,53,Yes
6369-MCAKO,3/23/2022,Technical,23,Yes
3904-UKFRE,7/4/2022,Technical,26,Yes
3904-UKFRE,2/2/2022,Billing,41,Yes
3904-UKFRE,9/24/2022,Technical,21,Yes
3904-UKFRE,4/19/2022,Technical,32,No
9647-ERGBE,2/6/2022,Contract,40,Yes
9647-ERGBE,9/24/2022,Contract,41,Yes
4750-UKWJK,7/17/2022,Billing,23,No
4750-UKWJK,10/26/2022,Other,50,Yes
4750-UKWJK,3/28/2022,Technical,56,Yes
5956-VKDTT,8/17/2022,Billing,51,Yes
5956-VKDTT,3/11/2022,Other,24,No
5956-VKDTT,8/11/2022,Technical,12,Yes
7711-GQBZC,3/9/2022,Contract,30,Yes
7711-GQBZC,8/25/2022,Billing,60,Yes
7711-GQBZC,1/11/2022,Other,49,Yes
7711-GQBZC,4/5/2022,Contract,36,Yes
3235-ETOOB,11/9/2022,Contract,19,Yes
4925-LMHOK,2/7/2022,Other,55,Yes
8183-ONMXC,6/7/2022,Technical,25,Yes
8183-ONMXC,4/13/2022,Technical,40,No
8183-ONMXC,2/17/2022,Contract,39,Yes
8183-ONMXC,7/1/2022,Technical,57,No
8183-ONMXC,4/3/2022,Technical,59,No
1820-TQVEV,8/14/2022,Other,57,Yes
1820-TQVEV,10/18/2022,Other,36,No
1820-TQVEV,8/24/2022,Billing,17,No
1820-TQVEV,6/11/2022,Technical,41,Yes
0480-KYJVA,11/13/2022,Technical,36,No
2005-DWQZJ,1/7/2022,Other,40,No
2005-DWQZJ,4/20/2022,Contract,47,No
2005-DWQZJ,10/28/2022,Other,9,No
2005-DWQZJ,4/11/2022,Other,53,Yes
3283-WCWXT,2/5/2022,Billing,26,No
3283-WCWXT,4/27/2022,Technical,35,No
5998-DZLYR,12/10/2022,Billing,31,Yes
5998-DZLYR,6/29/2022,Technical,14,No
5998-DZLYR,3/14/2022,Technical,39,Yes
5998-DZLYR,4/25/2022,Other,29,No
5998-DZLYR,9/14/2022,Technical,38,No
8464-EETCQ,12/13/2022,Other,9,Yes
8464-EETCQ,2/9/2022,Technical,13,Yes
1768-ZAIFU,4/23/2022,Other,20,Yes
