customerID,payment_date,amount,method
4080-IIARD,2022-03-22,76.2,Credit Card
4080-IIARD,2022-04-15,76.2,Credit Card
4080-IIARD,2022-05-05,76.2,Direct Debit
4080-IIARD,2022-06-08,76.2,Credit Card
4080-IIARD,2022-07-11,76.2,Direct Debit
4080-IIARD,2022-08-14,76.2,Direct Debit
4080-IIARD,2022-09-26,76.2,Direct Debit
4080-IIARD,2022-10-17,76.2, Bank Transfer
4080-IIARD,2022-11-14,76.2,Cash
4080-IIARD,2022-12-01,76.2,Cash
3714-NTNFO,2022-01-06,84.5, Bank Transfer
3714-NTNFO,2022-02-04,84.5,Cash
3714-NTNFO,2022-03-16,84.5,Direct Debit
3714-NTNFO,2022-04-04,84.5, Bank Transfer
3714-NTNFO,2022-05-25,84.5,Credit Card
3714-NTNFO,2022-06-26,84.5,Direct Debit
3714-NTNFO,2022-07-19,84.5,Direct Debit
3714-NTNFO,2022-08-11,84.5,Cash
3714-NTNFO,2022-09-23,84.5,Credit Card
3714-NTNFO,2022-10-19,84.5,Credit Card
3714-NTNFO,2022-11-19,84.5, Bank Transfer
3714-NTNFO,2022-12-22,84.5,Cash
5948-UJZLF,2022-01-22,49.25,Direct Debit
5948-UJZLF,2022-02-08,49.25,Direct Debit
5948-UJZLF,2022-03-17,49.25, Bank Transfer
5948-UJZLF,2022-04-10,49.25,Direct Debit
5948-UJZLF,2022-05-27,49.25,Direct Debit
5948-UJZLF,2022-06-02,49.25,Cash
5948-UJZLF,2022-07-22,49.25,Credit Card
5948-UJZLF,2022-08-24,49.25, Bank Transfer
5948-UJZLF,2022-09-19,49.25,Cash
5948-UJZLF,2022-10-27,49.25,Credit Card
5948-UJZLF,2022-11-01,49.25,Direct Debit
5948-UJZLF,2022-12-13,49.25,Direct Debit
7760-OYPDY,2022-01-01,80.65,Credit Card
7760-OYPDY,2022-02-20,80.65, Bank Transfer
7760-OYPDY,2022-03-25,80.65,Credit Card
7760-OYPDY,2022-04-01,80.65, Bank Transfer
7760-OYPDY,2022-05-01,80.65, Bank Transfer
7760-OYPDY,2022-06-22,80.65,Cash
7760-OYPDY,2022-07-07,80.65,Credit Card
7760-OYPDY,2022-08-05,80.65,Credit Card
7760-OYPDY,2022-09-01,80.65,Cash
7760-OYPDY,2022-10-05,80.65,Credit Card
7760-OYPDY,2022-11-11,80.65,Direct Debit
7760-OYPDY,2022-12-05,80.65,Direct Debit
7639-LIAYI,2022-01-06,79.75,Direct Debit
7639-LIAYI,2022-02-07,79.75, Bank Transfer
7639-LIAYI,2022-03-25,79.75,Direct Debit
7639-LIAYI,2022-04-01,79.75,Credit Card
7639-LIAYI,2022-05-28,79.75,Cash
7639-LIAYI,2022-06-25,79.75,Direct Debit
7639-LIAYI,2022-07-02,79.75,Credit Card
7639-LIAYI,2022-08-27,79.75,Cash
7639-LIAYI,2022-09-22,79.75,Direct Debit
7639-LIAYI,2022-10-01,79.75,Direct Debit
7639-LIAYI,2022-11-19,79.75,Cash
7639-LIAYI,2022-12-06,79.75, Bank Transfer
2954-PIBKO,2022-01-11,64.15,Cash
2954-PIBKO,2022-02-11,64.15,Direct Debit
2954-PIBKO,2022-03-07,64.15, Bank Transfer
2954-PIBKO,2022-04-26,64.15,Direct Debit
2954-PIBKO,2022-05-03,64.15,Cash
2954-PIBKO,2022-06-24,64.15, Bank Transfer
2954-PIBKO,2022-07-27,64.15,Cash
2954-PIBKO,2022-08-24,64.15,Credit Card
2954-PIBKO,2022-09-02,64.15,Direct Debit
2954-PIBKO,2022-10-16,64.15,Credit Card
2954-PIBKO,2022-11-13,64.15,Direct Debit
2954-PIBKO,2022-12-23,64.15,Credit Card
8012-SOUDQ,2022-01-04,90.25,Direct Debit
8012-SOUDQ,2022-02-09,90.25,Direct Debit
8012-SOUDQ,2022-03-03,90.25, Bank Transfer
8012-SOUDQ,2022-04-24,90.25, Bank Transfer
8012-SOUDQ,2022-05-19,90.25,Cash
8012-SOUDQ,2022-06-09,90.25,Direct Debit
8012-SOUDQ,2022-07-07,90.25,Credit Card
8012-SOUDQ,2022-08-21,90.25, Bank Transfer
8012-SOUDQ,2022-09-03,90.25,Direct Debit
8012-SOUDQ,2022-10-26,90.25, Bank Transfer
8012-SOUDQ,2022-11-04,90.25,Credit Card
8012-SOUDQ,2022-12-23,90.25,Credit Card
9420-LOJKX,2022-01-08,99.1, Bank Transfer
9420-LOJKX,2022-02-15,99.1,Credit Card
9420-LOJKX,2022-03-02,99.1, Bank Transfer
9420-LOJKX,2022-04-23,99.1, Bank Transfer
9420-LOJKX,2022-05-17,99.1,Direct Debit
9420-LOJKX,2022-06-27,99.1,Credit Card
9420-LOJKX,2022-07-03,99.1, Bank Transfer
9420-LOJKX,2022-08-20,99.1,Cash
9420-LOJKX,2022-09-19,99.1,Credit Card
9420-LOJKX,2022-10-17,99.1,Direct Debit
9420-LOJKX,2022-11-09,99.1,Credit Card
9420-LOJKX,2022-12-24,99.1,Direct Debit
6575-SUVOI,2022-01-12,69.5,Cash
6575-SUVOI,2022-02-01,69.5,Cash
6575-SUVOI,2022-03-14,69.5,Cash
6575-SUVOI,2022-04-17,69.5, Bank Transfer
6575-SUVOI,2022-05-26,69.5, Bank Transfer
6575-SUVOI,2022-06-06,69.5,Direct Debit
6575-SUVOI,2022-07-16,69.5,Credit Card
6575-SUVOI,2022-08-08,69.5,Cash
6575-SUVOI,2022-09-06,69.5,Cash
6575-SUVOI,2022-10-17,69.5,Direct Debit
6575-SUVOI,2022-11-07,69.5,Credit Card
6575-SUVOI,2022-12-11,69.5, Bank Transfer
7495-OOKFY,2022-01-13,80.65,Credit Card
7495-OOKFY,2022-02-01,80.65,Direct Debit
7495-OOKFY,2022-03-19,80.65,Credit Card
7495-OOKFY,2022-04-05,80.65,Credit Card
7495-OOKFY,2022-05-01,80.65,Direct Debit
7495-OOKFY,2022-06-28,80.65,Direct Debit
7495-OOKFY,2022-07-06,80.65, Bank Transfer
7495-OOKFY,2022-08-09,80.65,Cash
7495-OOKFY,2022-09-10,80.65,Credit Card
7495-OOKFY,2022-10-23,80.65,Direct Debit
7495-OOKFY,2022-11-24,80.65,Cash
7495-OOKFY,2022-12-08,80.65,Direct Debit
4667-QONEA,2022-01-24,74.85,Direct Debit
4667-QONEA,2022-02-01,74.85, Bank Transfer
4667-QONEA,2022-03-18,74.85, Bank Transfer
4667-QONEA,2022-04-18,74.85,Credit Card
4667-QONEA,2022-05-05,74.85,Direct Debit
4667-QONEA,2022-06-14,74.85,Direct Debit
4667-QONEA,2022-07-11,74.85,Cash
4667-QONEA,2022-08-07,74.85, Bank Transfer
4667-QONEA,2022-09-14,74.85, Bank Transfer
4667-QONEA,2022-10-17,74.85, Bank Transfer
4667-QONEA,2022-11-21,74.85,Credit Card
4667-QONEA,2022-12-07,74.85,Direct Debit
1658-BYGOY,2022-01-23,95.45, Bank Transfer
1658-BYGOY,2022-02-01,95.45, Bank Transfer
1658-BYGOY,2022-03-02,95.45, Bank Transfer
1658-BYGOY,2022-04-14,95.45, Bank Transfer
1658-BYGOY,2022-05-15,95.45,Cash
1658-BYGOY,2022-06-21,95.45,Credit Card
1658-BYGOY,2022-07-08,95.45, Bank Transfer
1658-BYGOY,2022-08-24,95.45, Bank Transfer
1658-BYGOY,2022-09-28,95.45,Direct Debit
1658-BYGOY,2022-10-17,95.45, Bank Transfer
1658-BYGOY,2022-11-13,95.45,Credit Card
1658-BYGOY,2022-12-26,95.45,Cash
8769-KKTPH,2022-01-17,99.65,Cash
8769-KKTPH,2022-02-20,99.65, Bank Transfer
8769-KKTPH,2022-03-22,99.65,Direct Debit
8769-KKTPH,2022-04-11,99.65,Direct Debit
8769-KKTPH,2022-05-09,99.65,Credit Card
8769-KKTPH,2022-06-28,99.65,Cash
8769-KKTPH,2022-07-06,99.65,Cash
8769-KKTPH,2022-08-08,99.65, Bank Transfer
8769-KKTPH,2022-09-10,99.65, Bank Transfer
8769-KKTPH,2022-10-16,99.65, Bank Transfer
8769-KKTPH,2022-11-17,99.65,Credit Card
8769-KKTPH,2022-12-04,99.65, Bank Transfer
5067-XJQFU,2022-01-10,108.45,Credit Card
5067-XJQFU,2022-02-06,108.45,Direct Debit
5067-XJQFU,2022-03-14,108.45,Direct Debit
5067-XJQFU,2022-04-24,108.45, Bank Transfer
5067-XJQFU,2022-05-15,108.45, Bank Transfer
5067-XJQFU,2022-06-16,108.45,Credit Card
5067-XJQFU,2022-07-22,108.45,Cash
5067-XJQFU,2022-08-21,108.45,Cash
5067-XJQFU,2022-09-25,108.45,Direct Debit
5067-XJQFU,2022-10-10,108.45,Direct Debit
5067-XJQFU,2022-11-13,108.45,Direct Debit
5067-XJQFU,2022-12-24,108.45, Bank Transfer
3957-SQXML,2022-01-05,24.95,Cash
3957-SQXML,2022-02-18,24.95,Cash
3957-SQXML,2022-03-02,24.95,Credit Card
3957-SQXML,2022-04-04,24.95, Bank Transfer
3957-SQXML,2022-05-19,24.95, Bank Transfer
3957-SQXML,2022-06-24,24.95, Bank Transfer
3957-SQXML,2022-07-03,24.95,Direct Debit
3957-SQXML,2022-08-02,24.95,Cash
3957-SQXML,2022-09-18,24.95,Cash
3957-SQXML,2022-10-10,24.95, Bank Transfer
3957-SQXML,2022-11-24,24.95,Direct Debit
3957-SQXML,2022-12-24,24.95, Bank Transfer
5954-BDFSG,2022-01-01,107.5, Bank Transfer
5954-BDFSG,2022-02-20,107.5,Cash
5954-BDFSG,2022-03-15,107.5,Cash
5954-BDFSG,2022-04-26,107.5, Bank Transfer
5954-BDFSG,2022-05-25,107.5,Direct Debit
5954-BDFSG,2022-06-04,107.5, Bank Transfer
5954-BDFSG,2022-07-23,107.5,Credit Card
5954-BDFSG,2022-08-03,107.5,Cash
5954-BDFSG,2022-09-23,107.5,Direct Debit
5954-BDFSG,2022-10-22,107.5, Bank Transfer
5954-BDFSG,2022-11-22,107.5,Cash
5954-BDFSG,2022-12-28,107.5, Bank Transfer
0434-CSFON,2022-01-08,100.5,Credit Card
0434-CSFON,2022-02-07,100.5,Direct Debit
0434-CSFON,2022-03-23,100.5, Bank Transfer
0434-CSFON,2022-04-18,100.5, Bank Transfer
0434-CSFON,2022-05-14,100.5, Bank Transfer
0434-CSFON,2022-06-24,100.5,Credit Card
0434-CSFON,2022-07-23,100.5,Credit Card
0434-CSFON,2022-08-11,100.5,Cash
0434-CSFON,2022-09-03,100.5,Credit Card
0434-CSFON,2022-10-07,100.5,Direct Debit
0434-CSFON,2022-11-05,100.5,Credit Card
0434-CSFON,2022-12-11,100.5,Cash
1215-FIGMP,2022-01-18,89.9,Cash
1215-FIGMP,2022-02-14,89.9,Credit Card
1215-FIGMP,2022-03-21,89.9,Credit Card
1215-FIGMP,2022-04-14,89.9,Cash
1215-FIGMP,2022-05-10,89.9,Credit Card
1215-FIGMP,2022-06-28,89.9,Cash
1215-FIGMP,2022-07-05,89.9, Bank Transfer
1215-FIGMP,2022-08-06,89.9,Cash
1215-FIGMP,2022-09-15,89.9,Credit Card
1215-FIGMP,2022-10-20,89.9,Direct Debit
1215-FIGMP,2022-11-18,89.9, Bank Transfer
1215-FIGMP,2022-12-01,89.9,Cash
0526-SXDJP,2022-01-18,42.1,Cash
0526-SXDJP,2022-02-14,42.1,Cash
0526-SXDJP,2022-03-19,42.1,Cash
0526-SXDJP,2022-04-27,42.1,Direct Debit
0526-SXDJP,2022-05-17,42.1,Credit Card
0526-SXDJP,2022-06-25,42.1,Direct Debit
0526-SXDJP,2022-07-17,42.1,Cash
0526-SXDJP,2022-08-25,42.1,Direct Debit
0526-SXDJP,2022-09-13,42.1,Direct Debit
0526-SXDJP,2022-10-22,42.1,Credit Card
0526-SXDJP,2022-11-27,42.1,Cash
0526-SXDJP,2022-12-03,42.1,Direct Debit
0557-ASKVU,2022-01-24,54.4, Bank Transfer
0557-ASKVU,2022-02-28,54.4,Credit Card
0557-ASKVU,2022-03-16,54.4, Bank Transfer
0557-ASKVU,2022-04-11,54.4,Direct Debit
0557-ASKVU,2022-05-25,54.4,Direct Debit
0557-ASKVU,2022-06-27,54.4,Credit Card
0557-ASKVU,2022-07-23,54.4,Direct Debit
0557-ASKVU,2022-08-11,54.4,Direct Debit
0557-ASKVU,2022-09-23,54.4,Direct Debit
0557-ASKVU,2022-10-15,54.4, Bank Transfer
0557-ASKVU,2022-11-12,54.4,Cash
0557-ASKVU,2022-12-23,54.4,Credit Card
5698-BQJOH,2022-01-17,94.4,Cash
5698-BQJOH,2022-02-12,94.4,Credit Card
5698-BQJOH,2022-03-16,94.4,Direct Debit
5698-BQJOH,2022-04-13,94.4,Credit Card
5698-BQJOH,2022-05-27,94.4,Credit Card
5698-BQJOH,2022-06-03,94.4, Bank Transfer
5698-BQJOH,2022-07-26,94.4,Cash
5698-BQJOH,2022-08-26,94.4, Bank Transfer
5698-BQJOH,2022-09-03,94.4, Bank Transfer
5698-BQJOH,2022-10-17,94.4,Cash
5698-BQJOH,2022-11-02,94.4,Cash
5698-BQJOH,2022-12-17,94.4,Credit Card
5122-CYFXA,2022-01-22,75.3,Cash
5122-CYFXA,2022-02-13,75.3,Credit Card
5122-CYFXA,2022-03-06,75.3,Credit Card
5122-CYFXA,2022-04-06,75.3, Bank Transfer
5122-CYFXA,2022-05-09,75.3,Credit Card
5122-CYFXA,2022-06-10,75.3,Credit Card
5122-CYFXA,2022-07-24,75.3, Bank Transfer
5122-CYFXA,2022-08-22,75.3,Direct Debit
5122-CYFXA,2022-09-03,75.3,Credit Card
5122-CYFXA,2022-10-22,75.3,Cash
5122-CYFXA,2022-11-25,75.3,Cash
5122-CYFXA,2022-12-02,75.3,Cash
8627-ZYGSZ,2022-01-03,78.9,Credit Card
8627-ZYGSZ,2022-02-07,78.9,Cash
8627-ZYGSZ,2022-03-27,78.9, Bank Transfer
8627-ZYGSZ,2022-04-15,78.9,Cash
8627-ZYGSZ,2022-05-03,78.9,Credit Card
8627-ZYGSZ,2022-06-18,78.9, Bank Transfer
8627-ZYGSZ,2022-07-17,78.9, Bank Transfer
8627-ZYGSZ,2022-08-25,78.9,Direct Debit
8627-ZYGSZ,2022-09-01,78.9,Direct Debit
8627-ZYGSZ,2022-10-23,78.9,Cash
8627-ZYGSZ,2022-11-04,78.9,Direct Debit
8627-ZYGSZ,2022-12-20,78.9,Direct Debit
3410-YOQBQ,2022-01-20,79.2,Direct Debit
3410-YOQBQ,2022-02-19,79.2,Direct Debit
3410-YOQBQ,2022-03-20,79.2,Direct Debit
3410-YOQBQ,2022-04-16,79.2,Credit Card
3410-YOQBQ,2022-05-08,79.2,Cash
3410-YOQBQ,2022-06-27,79.2,Direct Debit
3410-YOQBQ,2022-07-08,79.2,Cash
3410-YOQBQ,2022-08-05,79.2, Bank Transfer
3410-YOQBQ,2022-09-24,79.2, Bank Transfer
3410-YOQBQ,2022-10-25,79.2,Direct Debit
3410-YOQBQ,2022-11-20,79.2,Cash
3410-YOQBQ,2022-12-07,79.2,Credit Card
3170-NMYVV,2022-01-19,20.15,Direct Debit
3170-NMYVV,2022-02-14,20.15, Bank Transfer
3170-NMYVV,2022-03-09,20.15, Bank Transfer
3170-NMYVV,2022-04-25,20.15,Credit Card
3170-NMYVV,2022-05-15,20.15,Credit Card
3170-NMYVV,2022-06-17,20.15,Credit Card
3170-NMYVV,2022-07-28,20.15,Credit Card
3170-NMYVV,2022-08-20,20.15,Cash
3170-NMYVV,2022-09-01,20.15,Direct Debit
3170-NMYVV,2022-10-10,20.15, Bank Transfer
3170-NMYVV,2022-11-11,20.15, Bank Transfer
3170-NMYVV,2022-12-04,20.15,Cash
7410-OIEDU,2022-01-08,79.85,Direct Debit
7410-OIEDU,2022-02-17,79.85, Bank Transfer
7410-OIEDU,2022-03-18,79.85,Direct Debit
7410-OIEDU,2022-04-08,79.85,Direct Debit
7410-OIEDU,2022-05-25,79.85,Direct Debit
7410-OIEDU,2022-06-10,79.85,Cash
7410-OIEDU,2022-07-14,79.85,Credit Card
7410-OIEDU,2022-08-25,79.85, Bank Transfer
7410-OIEDU,2022-09-02,79.85,Cash
7410-OIEDU,2022-10-10,79.85,Credit Card
7410-OIEDU,2022-11-05,79.85,Credit Card
7410-OIEDU,2022-12-04,79.85,Direct Debit
2273-QCKXA,2022-01-13,49.05, Bank Transfer
2273-QCKXA,2022-02-18,49.05, Bank Transfer
2273-QCKXA,2022-03-04,49.05,Credit Card
2273-QCKXA,2022-04-03,49.05,Credit Card
2273-QCKXA,2022-05-22,49.05, Bank Transfer
2273-QCKXA,2022-06-07,49.05, Bank Transfer
2273-QCKXA,2022-07-03,49.05,Cash
2273-QCKXA,2022-08-17,49.05,Direct Debit
2273-QCKXA,2022-09-23,49.05,Credit Card
2273-QCKXA,2022-10-15,49.05,Cash
2273-QCKXA,2022-11-25,49.05, Bank Transfer
2273-QCKXA,2022-12-05,49.05,Cash
0731-EBJQB,2022-01-05,20.4, Bank Transfer
0731-EBJQB,2022-02-19,20.4,Direct Debit
0731-EBJQB,2022-03-03,20.4,Cash
0731-EBJQB,2022-04-04,20.4,Direct Debit
0731-EBJQB,2022-05-25,20.4, Bank Transfer
0731-EBJQB,2022-06-26,20.4,Credit Card
0731-EBJQB,2022-07-16,20.4, Bank Transfer
0731-EBJQB,2022-08-03,20.4, Bank Transfer
0731-EBJQB,2022-09-11,20.4,Credit Card
0731-EBJQB,2022-10-23,20.4,Cash
0731-EBJQB,2022-11-14,20.4,Cash
0731-EBJQB,2022-12-18,20.4, Bank Transfer
1891-QRQSA,2022-01-21,111.6,Direct Debit
1891-QRQSA,2022-02-08,111.6,Credit Card
1891-QRQSA,2022-03-12,111.6,Direct Debit
1891-QRQSA,2022-04-27,111.6, Bank Transfer
1891-QRQSA,2022-05-13,111.6,Cash
1891-QRQSA,2022-06-27,111.6,Direct Debit
1891-QRQSA,2022-07-10,111.6, Bank Transfer
1891-QRQSA,2022-08-20,111.6,Credit Card
1891-QRQSA,2022-09-14,111.6,Direct Debit
1891-QRQSA,2022-10-23,111.6, Bank Transfer
1891-QRQSA,2022-11-08,111.6,Credit Card
1891-QRQSA,2022-12-01,111.6,Credit Card
8028-PNXHQ,2022-01-06,24.25, Bank Transfer
8028-PNXHQ,2022-02-09,24.25,Direct Debit
8028-PNXHQ,2022-03-10,24.25,Direct Debit
8028-PNXHQ,2022-04-03,24.25,Direct Debit
8028-PNXHQ,2022-05-08,24.25, Bank Transfer
8028-PNXHQ,2022-06-27,24.25,Cash
8028-PNXHQ,2022-07-26,24.25,Direct Debit
8028-PNXHQ,2022-08-27,24.25,Credit Card
8028-PNXHQ,2022-09-01,24.25,Credit Card
8028-PNXHQ,2022-10-03,24.25,Direct Debit
8028-PNXHQ,2022-11-19,24.25,Credit Card
8028-PNXHQ,2022-12-17,24.25,Cash
5630-AHZIL,2022-01-27,64.5,Credit Card
5630-AHZIL,2022-02-26,64.5,Credit Card
5630-AHZIL,2022-03-06,64.5,Cash
5630-AHZIL,2022-04-22,64.5,Cash
5630-AHZIL,2022-05-02,64.5,Cash
5630-AHZIL,2022-06-26,64.5,Cash
5630-AHZIL,2022-07-13,64.5,Cash
5630-AHZIL,2022-08-17,64.5,Direct Debit
5630-AHZIL,2022-09-27,64.5,Cash
5630-AHZIL,2022-10-24,64.5,Direct Debit
5630-AHZIL,2022-11-16,64.5, Bank Transfer
5630-AHZIL,2022-12-05,64.5,Cash
2673-CXQEU,2022-01-04,110.5,Cash
2673-CXQEU,2022-02-16,110.5,Cash
2673-CXQEU,2022-03-11,110.5,Direct Debit
2673-CXQEU,2022-04-01,110.5,Credit Card
2673-CXQEU,2022-05-25,110.5,Credit Card
2673-CXQEU,2022-06-22,110.5, Bank Transfer
2673-CXQEU,2022-07-14,110.5,Cash
2673-CXQEU,2022-08-08,110.5,Credit Card
2673-CXQEU,2022-09-12,110.5,Credit Card
2673-CXQEU,2022-10-22,110.5,Direct Debit
2673-CXQEU,2022-11-23,110.5, Bank Transfer
2673-CXQEU,2022-12-24,110.5,Credit Card
6416-JNVRK,2022-01-23,55.65,Cash
6416-JNVRK,2022-02-04,55.65,Cash
6416-JNVRK,2022-03-11,55.65,Cash
6416-JNVRK,2022-04-16,55.65,Credit Card
6416-JNVRK,2022-05-10,55.65,Direct Debit
6416-JNVRK,2022-06-18,55.65, Bank Transfer
6416-JNVRK,2022-07-25,55.65, Bank Transfer
6416-JNVRK,2022-08-12,55.65,Credit Card
6416-JNVRK,2022-09-05,55.65,Cash
6416-JNVRK,2022-10-12,55.65,Direct Debit
6416-JNVRK,2022-11-20,55.65,Direct Debit
6416-JNVRK,2022-12-20,55.65, Bank Transfer
5590-ZSKRV,2022-01-14,54.65,Credit Card
5590-ZSKRV,2022-02-12,54.65,Cash
5590-ZSKRV,2022-03-26,54.65, Bank Transfer
5590-ZSKRV,2022-04-24,54.65, Bank Transfer
5590-ZSKRV,2022-05-12,54.65,Credit Card
5590-ZSKRV,2022-06-22,54.65,Cash
5590-ZSKRV,2022-07-27,54.65, Bank Transfer
5590-ZSKRV,2022-08-18,54.65,Direct Debit
5590-ZSKRV,2022-09-22,54.65,Cash
5590-ZSKRV,2022-10-11,54.65,Cash
5590-ZSKRV,2022-11-07,54.65,Credit Card
5590-ZSKRV,2022-12-09,54.65,Direct Debit
0191-ZHSKZ,2022-01-09,74.75,Cash
0191-ZHSKZ,2022-02-03,74.75, Bank Transfer
0191-ZHSKZ,2022-03-27,74.75,Direct Debit
0191-ZHSKZ,2022-04-21,74.75, Bank Transfer
0191-ZHSKZ,2022-05-19,74.75, Bank Transfer
0191-ZHSKZ,2022-06-26,74.75, Bank Transfer
0191-ZHSKZ,2022-07-18,74.75,Cash
0191-ZHSKZ,2022-08-01,74.75,Credit Card
0191-ZHSKZ,2022-09-03,74.75, Bank Transfer
0191-ZHSKZ,2022-10-08,74.75,Credit Card
0191-ZHSKZ,2022-11-21,74.75,Credit Card
0191-ZHSKZ,2022-12-06,74.75,Cash
3887-PBQAO,2022-01-09,25.9,Cash
3887-PBQAO,2022-02-19,25.9, Bank Transfer
3887-PBQAO,2022-03-23,25.9,Cash
3887-PBQAO,2022-04-14,25.9,Direct Debit
3887-PBQAO,2022-05-21,25.9,Cash
3887-PBQAO,2022-06-09,25.9, Bank Transfer
3887-PBQAO,2022-07-26,25.9,Cash
3887-PBQAO,2022-08-05,25.9,Direct Debit
3887-PBQAO,2022-09-18,25.9,Direct Debit
3887-PBQAO,2022-10-01,25.9, Bank Transfer
3887-PBQAO,2022-11-26,25.9,Credit Card
3887-PBQAO,2022-12-17,25.9, Bank Transfer
5919-TMRGD,2022-01-14,79.35,Cash
5919-TMRGD,2022-02-10,79.35,Direct Debit
5919-TMRGD,2022-03-22,79.35,Credit Card
5919-TMRGD,2022-04-24,79.35,Cash
5919-TMRGD,2022-05-02,79.35,Credit Card
5919-TMRGD,2022-06-18,79.35,Direct Debit
5919-TMRGD,2022-07-14,79.35,Direct Debit
5919-TMRGD,2022-08-17,79.35,Cash
5919-TMRGD,2022-09-18,79.35, Bank Transfer
5919-TMRGD,2022-10-14,79.35,Credit Card
5919-TMRGD,2022-11-14,79.35,Direct Debit
5919-TMRGD,2022-12-22,79.35,Direct Debit
8108-UXRQN,2022-01-07,50.55,Cash
8108-UXRQN,2022-02-06,50.55, Bank Transfer
8108-UXRQN,2022-03-02,50.55, Bank Transfer
8108-UXRQN,2022-04-05,50.55,Cash
8108-UXRQN,2022-05-24,50.55,Credit Card
8108-UXRQN,2022-06-22,50.55,Direct Debit
8108-UXRQN,2022-07-05,50.55, Bank Transfer
8108-UXRQN,2022-08-23,50.55, Bank Transfer
8108-UXRQN,2022-09-01,50.55,Direct Debit
8108-UXRQN,2022-10-20,50.55,Cash
8108-UXRQN,2022-11-17,50.55,Cash
8108-UXRQN,2022-12-16,50.55, Bank Transfer
9191-MYQKX,2022-01-10,75.15, Bank Transfer
9191-MYQKX,2022-02-28,75.15,Direct Debit
9191-MYQKX,2022-03-08,75.15,Direct Debit
9191-MYQKX,2022-04-21,75.15,Direct Debit
9191-MYQKX,2022-05-17,75.15,Direct Debit
9191-MYQKX,2022-06-11,75.15,Cash
9191-MYQKX,2022-07-28,75.15,Cash
9191-MYQKX,2022-08-15,75.15, Bank Transfer
9191-MYQKX,2022-09-13,75.15,Cash
9191-MYQKX,2022-10-06,75.15,Credit Card
9191-MYQKX,2022-11-14,75.15,Direct Debit
9191-MYQKX,2022-12-18,75.15,Credit Card
9919-YLNNG,2022-01-06,103.8,Cash
9919-YLNNG,2022-02-07,103.8,Direct Debit
9919-YLNNG,2022-03-26,103.8,Credit Card
9919-YLNNG,2022-04-06,103.8,Credit Card
9919-YLNNG,2022-05-02,103.8,Direct Debit
9919-YLNNG,2022-06-06,103.8,Cash
9919-YLNNG,2022-07-16,103.8,Direct Debit
9919-YLNNG,2022-08-23,103.8,Direct Debit
9919-YLNNG,2022-09-06,103.8,Direct Debit
9919-YLNNG,2022-10-25,103.8,Credit Card
9919-YLNNG,2022-11-01,103.8,Credit Card
9919-YLNNG,2022-12-18,103.8,Credit Card
0318-ZOPWS,2022-01-07,20.15, Bank Transfer
0318-ZOPWS,2022-02-24,20.15, Bank Transfer
0318-ZOPWS,2022-03-26,20.15,Cash
0318-ZOPWS,2022-04-14,20.15,Direct Debit
0318-ZOPWS,2022-05-26,20.15,Credit Card
0318-ZOPWS,2022-06-16,20.15,Cash
0318-ZOPWS,2022-07-14,20.15, Bank Transfer
0318-ZOPWS,2022-08-24,20.15,Credit Card
0318-ZOPWS,2022-09-19,20.15,Credit Card
0318-ZOPWS,2022-10-07,20.15, Bank Transfer
0318-ZOPWS,2022-11-19,20.15,Direct Debit
0318-ZOPWS,2022-12-21,20.15,Direct Debit
4445-ZJNMU,2022-01-17,99.3, Bank Transfer
4445-ZJNMU,2022-02-14,99.3,Cash
4445-ZJNMU,2022-03-10,99.3,Cash
4445-ZJNMU,2022-04-04,99.3,Direct Debit
4445-ZJNMU,2022-05-20,99.3,Direct Debit
4445-ZJNMU,2022-06-03,99.3,Direct Debit
4445-ZJNMU,2022-07-27,99.3,Cash
4445-ZJNMU,2022-08-13,99.3,Direct Debit
4445-ZJNMU,2022-09-01,99.3, Bank Transfer
4445-ZJNMU,2022-10-26,99.3, Bank Transfer
4445-ZJNMU,2022-11-19,99.3,Cash
4445-ZJNMU,2022-12-04,99.3,Credit Card
4808-YNLEU,2022-01-13,62.15,Credit Card
4808-YNLEU,2022-02-14,62.15,Cash
4808-YNLEU,2022-03-04,62.15,Cash
4808-YNLEU,2022-04-12,62.15,Cash
4808-YNLEU,2022-05-16,62.15,Credit Card
4808-YNLEU,2022-06-11,62.15,Credit Card
4808-YNLEU,2022-07-20,62.15,Cash
4808-YNLEU,2022-08-16,62.15,Cash
4808-YNLEU,2022-09-22,62.15,Cash
4808-YNLEU,2022-10-06,62.15,Direct Debit
4808-YNLEU,2022-11-18,62.15,Cash
4808-YNLEU,2022-12-02,62.15, Bank Transfer
1862-QRWPE,2022-01-23,20.65,Credit Card
1862-QRWPE,2022-02-18,20.65,Credit Card
1862-QRWPE,2022-03-15,20.65,Credit Card
1862-QRWPE,2022-04-24,20.65,Cash
1862-QRWPE,2022-05-05,20.65,Credit Card
1862-QRWPE,2022-06-05,20.65, Bank Transfer
1862-QRWPE,2022-07-23,20.65, Bank Transfer
1862-QRWPE,2022-08-23,20.65, Bank Transfer
1862-QRWPE,2022-09-11,20.65,Direct Debit
1862-QRWPE,2022-10-01,20.65,Credit Card
1862-QRWPE,2022-11-25,20.65,Direct Debit
1862-QRWPE,2022-12-17,20.65,Cash
2796-NNUFI,2022-01-09,19.95,Cash
2796-NNUFI,2022-02-04,19.95, Bank Transfer
2796-NNUFI,2022-03-27,19.95,Cash
